name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,36,0.58,0.56,0.56,0.43,0.41,0.43,0.001290798,0.001127243,0.001078844,0.000700951,0.001616955,0.000828266
cemiyyet,36,0.61,0.57,0.56,0.36,0.44,0.39,0.00180006,0.00185585,0.001116037,0.000895977,0.001776218,0.001208067
cemiyyet,37,0.47,0.5,0.5,0.38,0.26,0.46,0.000748158,0.000999928,0.001085997,0.001575947,0.003744125,0.000773907
cemiyyet,37,0.47,0.42,0.46,0.23,0.39,0.49,0.000688314,0.000723839,0.000740767,0.001831055,0.000763893,0.000568867
cemiyyet,37,0.5,0.42,0.56,0.46,0.44,0.45,0.001129866,0.000725031,0.001072884,0.001281977,0.001237869,0.001165867
cemiyyet,37,0.5,0.46,0.56,0.45,0.43,0.44,0.001115084,0.000663996,0.000998259,0.001206636,0.002150059,0.001163006
cemiyyet,38,0.47,0.88,0.44,0.4,0.32,0.39,0.000537157,0.000208855,0.000568151,0.000597,0.000924826,0.000548124
cemiyyet,38,0.47,0.46,0.47,0.32,0.42,0.41,0.00056982,0.000473261,0.000729084,0.001476049,0.000467777,0.000840902
cemiyyet,38,0.88,0.46,0.44,0.39,0.41,0.49,0.000370026,0.000475883,0.000562906,0.00063777,0.000722885,0.000415087
cemiyyet,38,0.44,0.47,0.44,0.46,0.43,0.43,0.000650167,0.000732899,0.000571966,0.001212835,0.00156498,0.000845671
cemiyyet,39,0.65,0.62,0.83,0.42,0.32,0.44,0.00094676,0.000705004,0.000360012,0.001970768,0.002905846,0.001222134
cemiyyet,39,0.65,0.99,0.56,0.45,0.46,0.44,0.00100708,0.000376225,0.000502825,0.001745224,0.001397848,0.001326084
cemiyyet,39,0.62,0.99,0.59,0.44,0.42,0.46,0.000777006,0.000378132,0.000458241,0.000924349,0.000727177,0.000905991
cemiyyet,39,0.83,0.56,0.59,0.21,0.38,0.39,0.000432968,0.000530005,0.000469923,0.001979828,0.000738859,0.000664949
