name,num,s1,s2,s3,r1,r2,r3,t1,t2,t3,t4,t5,t6
cemiyyet,40,0.87,0.86,0.88,0.79,0.71,0.6,0.013617992,0.010340214,0.013403893,0.01187396,0.008303165,0.003679037
cemiyyet,41,0.87,0.87,0.89,0.76,0.74,0.72,0.005895853,0.005528212,0.005964041,0.005814075,0.004492044,0.004013062
cemiyyet,41,0.87,0.85,0.88,0.64,0.65,0.68,0.006035805,0.005249023,0.00602293,0.007747173,0.002943993,0.002916098
cemiyyet,41,0.87,0.85,0.87,0.61,0.77,0.63,0.005409956,0.005154133,0.005332947,0.007259846,0.004766941,0.002490044
cemiyyet,41,0.89,0.88,0.87,0.69,0.79,0.69,0.006062269,0.005794048,0.00523591,0.006835938,0.005401134,0.002910137
cemiyyet,42,0.83,0.88,0.75,0.69,0.66,0.75,0.004343987,0.003778219,0.003749847,0.004861116,0.005805016,0.003443956
cemiyyet,42,0.83,0.81,0.76,0.79,0.71,0.68,0.004338264,0.003735781,0.00426507,0.004953861,0.006341934,0.002432108
cemiyyet,42,0.88,0.81,0.75,0.62,0.65,0.74,0.00366807,0.003874063,0.003259897,0.005723238,0.004621029,0.002919912
cemiyyet,42,0.75,0.76,0.75,0.62,0.73,0.73,0.003638983,0.004539967,0.003420115,0.006676912,0.004546165,0.002979994
cemiyyet,43,0.71,0.75,0.7,0.59,0.67,0.65,0.007905006,0.009697676,0.017024994,0.003907919,0.006734133,0.006358147
cemiyyet,43,0.71,0.8,0.63,0.75,0.77,0.66,0.008354187,0.008243084,0.012428045,0.006092072,0.008069992,0.003858328
cemiyyet,43,0.75,0.8,0.65,0.62,0.75,0.63,0.010316849,0.007278919,0.012265921,0.00333786,0.006550074,0.003723621
cemiyyet,43,0.7,0.63,0.65,0.59,0.71,0.65,0.017634153,0.011628151,0.01235795,0.008730173,0.017752171,0.012867928
cemiyyet,44,0.7,0.82,0.76,0.74,0.75,0.75,0.007396221,0.005738258,0.015191793,0.006599903,0.005209923,0.004276991
cemiyyet,44,0.7,0.67,0.79,0.65,0.76,0.76,0.007583141,0.008607864,0.020514011,0.007603168,0.016897917,0.011222124
cemiyyet,44,0.82,0.67,0.63,0.66,0.78,0.73,0.005710125,0.0084939,0.009071112,0.006855965,0.007891893,0.004101992
cemiyyet,44,0.76,0.79,0.63,0.72,0.61,0.59,0.008449078,0.02029705,0.009102106,0.018378973,0.007781029,0.006747723
cemiyyet,45,0.69,0.77,0.61,0.74,0.76,0.6,0.010795116,0.008221149,0.006665945,0.015030146,0.017503977,0.006051064
cemiyyet,45,0.69,0.77,0.69,0.71,0.59,0.71,0.010641336,0.006336927,0.004911661,0.005329847,0.014958143,0.006260872
cemiyyet,45,0.77,0.77,0.75,0.75,0.62,0.65,0.010282993,0.008654118,0.004835129,0.006084681,0.008522987,0.002678156
