file,Jaro,Winkler,Levenshtein,Ratcliff_Obershelp,Fuzzy,Damerau-Levenshtein,LCSubstring,LCSubsequence
1,74.6846249,77,41.1562285,3.1658637,51,58.7749484,75.52,41.15622849
0,70.7117659,77,38.6819484,2.8268551,44,52.3976608,63.36,35.61442237
0,73.5323896,68,37.6689189,3.4981906,45,57.8055308,57.92,37.88903924
0,65.0184303,72,35.9771055,5.0743657,44,56.7300916,48.48,37.09536308
1,75.7351928,78,46.5696466,12.1968122,57,62.7858628,70.89655172,46.56964657
1,72.6000941,84,38.5185185,5.6296296,46,58.3703704,60.4137931,38.51851852
1,73.1742139,76,39.1500322,5.280103,48,58.9182228,59.72413793,39.1500322
0,73.5290428,72,36.8324125,4.0694195,46,58.1912528,41.37931034,36.26787058
0,70.2159207,73,36.0084477,2.5015253,44,57.002271,57.37931034,33.91933816
0,65.514442,71,34.4335415,1.8791946,42,57.1320182,31.44827586,35.1822504
1,75.2766666,78,40.7503234,5.6921087,51,59.0556274,66.18357488,40.75032342
1,74.6846249,77,41.1562285,3.7164487,51,58.7749484,63.88888889,41.15622849
1,73.1742139,76,39.1500322,3.219575,48,58.9182228,64.85507246,39.1500322
0,72.2229802,71,37.1551196,4.9822064,43,14.4896436,59.17874396,36.37592968
0,57.9485728,73,38.1313131,2.4802706,46,53.7236534,55.9178744,34.71005423
0,69.8147701,71,36.4019677,2.9106029,40,55.2575865,64.00966184,33.7763878
1,80.8350039,83,88.2556131,24.17962,94,90.1554404,92.66547406,88.25561313
1,72.5670562,75,38.7096774,1.9713262,43,59.0501792,55.45617174,38.70967742
1,72.6851214,84,38.8292683,3.3170732,48,58.9268293,56.70840787,38.82926829
0,71.7405865,71,35.5234657,2.5218235,36,22.4111283,61.89624329,32.24043716
0,59.4867869,72,35.4372624,1.5424165,40,54.1903409,50.80500894,36.79144385
0,70.7720703,73,36.3162467,1.6454749,42,57.3836276,54.74060823,37.07865169
1,80.8350039,83,88.2556131,23.8341969,94,90.1554404,95.9933222,88.25561313
1,72.5515595,75,40.8304498,3.9792388,46,59.6020761,58.76460768,40.83044983
1,71.566092,74,39.0610329,1.8779343,49,57.7464789,57.26210351,39.06103286
0,63.3663721,70,32.3091248,1.4265335,46,56.8360773,67.4457429,35.4094579
0,70.7576698,72,37.1644873,1.4656895,40,44.2043222,66.44407346,35.33653846
0,69.9089911,72,37.2623574,1.7001546,41,57.1297148,50.75125209,34.05639913
1,72.5670562,75,38.7096774,2.5089606,43,59.0501792,53.50089767,38.70967742
1,72.5515595,75,40.8304498,5.3633218,46,59.6020761,55.65529623,40.83044983
1,72.8664,76,41.2512219,0.7820137,45,60.1173021,53.14183124,41.2512219
0,68.3867714,70,36.2388469,2.5689819,45,45.1259584,54.21903052,34.93761141
0,59.8254508,65,36.3116512,1.8394649,42,22.6356589,58.88689408,37.09981168
0,72.3068367,70,35.7766143,3.7656904,44,56.6311713,50.26929982,36.33633634
1,72.6851214,84,38.8292683,3.5121951,48,58.9268293,59.44206009,38.82926829
1,71.566092,74,39.0610329,0.9389671,49,57.7464789,54.93562232,39.06103286
1,72.8664,76,41.2512219,1.9550342,45,60.1173021,54.07725322,41.2512219
0,61.1410696,66,36.9892473,1.1317704,41,43.2415902,62.44635193,38.87733888
0,63.194206,69,29.3746414,1.1217949,41,49.0566038,54.07725322,36.65086888
0,64.1110275,69,39.6172249,2.0373514,41,57.6433121,43.13304721,38.39479393
1,75.5750748,78,40.7899734,4.101785,57,59.1340676,80.15214385,40.78997341
1,61.6525453,65,33.5522991,1.3137948,44,42.5972713,57.33056708,33.55229914
1,78.4568712,81,86.6237211,86.3963623,96,86.7374005,96.33471646,86.62372111
0,73.2659646,66,35.2626892,1.9074869,48,56.0588235,42.04702628,32.90537328
0,58.2893641,71,32.3017408,2.5083612,48,37.6046025,53.80359613,25.37900056
0,54.1285841,63,23.9729882,0.9675859,39,52.6360186,55.94744122,22.02998847
1,75.5750748,78,40.7899734,2.9624003,57,59.1340676,78.43302443,40.78997341
1,63.4923986,67,35.2325581,4.7674419,45,46.744186,61.49957877,35.23255814
1,77.6533348,87,41.5966387,5.5462185,56,60.5462185,78.01179444,41.59663866
0,71.7947284,77,29.9625468,1.7416546,28,56.7760342,59.56192081,33.79469435
0,69.6622303,65,36.2614913,4.0234089,50,55.5555556,55.51811289,36.52016312
0,65.6926761,59,30.0606061,2.2522523,34,52.3072061,38.50042123,33.4652346
1,61.6525453,65,33.5522991,5.3562405,44,42.5972713,68.29268293,33.55229914
1,63.4923986,67,35.2325581,6.0465116,45,46.744186,68.85553471,35.23255814
1,63.8240019,67,34.0672074,5.4461182,47,46.2920046,70.54409006,34.06720742
0,54.4206293,77,31.8232044,5.0241546,42,55.2091255,50.65666041,34.88372093
0,73.2289388,76,39.2592593,3.234802,45,54.6839299,42.02626642,35.57692308
0,67.3739174,69,29.883897,2.4446142,40,57.3402418,37.89868668,34.28571429
1,78.4568712,81,86.6237211,86.3963623,96,86.7374005,98.49119866,86.62372111
1,77.6533348,87,41.5966387,4.2016807,56,60.5462185,78.70913663,41.59663866
1,63.8240019,67,34.0672074,1.8539977,47,46.2920046,57.33445096,34.06720742
0,70.650239,67,35.3946707,1.1104257,53,57.7946768,56.24476111,35.79175705
0,63.3627149,77,32.7638191,3.3444816,48,43.2009627,59.68147527,28.0104712
0,66.547863,58,31.0979228,7.5013207,44,37.164751,54.14920369,30.63170441
1,74.2315289,77,41.7989418,10.8465608,51,58.1349206,69.9844479,41.7989418
1,72.3015156,75,43.2971014,14.673913,55,58.5144928,60.96423017,43.29710145
1,69.1723083,72,39.6989652,12.229539,53,55.1269991,59.8755832,39.69896519
0,61.8020945,74,36.9230769,1.6423358,44,55.2845528,42.30171073,37.78110945
0,74.2163789,71,34.8109518,2.0322773,43,58.1920904,49.14463453,34.95145631
0,67.8745354,67,36.5354331,3.9492243,47,51.3435701,52.56609642,35.67467652
1,74.2315289,77,41.7989418,12.6984127,51,58.1349206,60.18411968,41.7989418
1,66.7230507,70,40.3007519,2.7067669,52,51.8796992,51.66858458,40.30075188
1,65.1342135,69,36.4623739,4.3444531,47,49.1854151,50.86306099,36.46237393
0,73.0278236,77,34.1536167,4.2175361,48,39.6551724,60.18411968,36.60273973
0,73.9273988,76,37.7040548,3.0654515,47,51.9685039,40.27617952,36.81392236
0,64.6126404,76,35.8389262,1.7106201,42,37.5328084,39.58573072,34.47761194
1,72.3015156,75,43.2971014,7.0652174,55,58.5144928,70.4989154,43.29710145
1,66.7230507,70,40.3007519,2.406015,52,51.8796992,73.96963124,40.30075188
1,78.5932575,81,77.185017,68.3314415,86,81.8388195,89.15401302,77.18501703
0,58.6970402,67,33.7696335,2.3233301,35,36.3409771,49.89154013,35.79136691
0,61.5737645,66,35.0649351,2.1505376,42,58.3333333,54.44685466,35.75076609
0,71.0063351,69,36.3977486,1.3619696,44,54.5296167,28.19956616,31.33235725
1,69.1723083,72,39.6989652,18.4383819,53,55.1269991,68.0952381,39.69896519
1,65.1342135,69,36.4623739,9.1543832,47,49.1854151,71.19047619,36.46237393
1,78.5932575,81,77.185017,53.1214529,86,81.8388195,89.52380952,77.18501703
0,67.959958,78,34.0136054,1.59601,39,58.0427447,46.9047619,32.9305136
0,57.0923848,73,38.0848749,5.5674518,44,52.293578,49.04761905,32.4881141
0,71.7192236,71,28.94888,5.1282051,45,54.4303797,34.04761905,37.35763098
1,67.3389227,71,36.2652233,5.9539919,43,56.4276049,37.91044776,36.26522327
1,56.7535439,61,29.8350825,2.3988006,31,38.5307346,50.44776119,29.83508246
1,57.4553318,62,30.9884239,2.1371327,35,44.2564559,48.35820896,30.98842386
0,58.446962,70,36.4508393,1.7259978,38,54.6954315,53.43283582,26.24605678
0,54.6343737,63,30.1666667,2.7925532,30,52.1252796,34.62686567,28.92119357
0,58.7628832,74,35.7293869,5.8189655,40,56.8894952,34.02985075,33.59116022
1,67.3389227,71,36.2652233,7.8484438,43,56.4276049,33.16831683,36.26522327
1,61.006691,65,31.5039202,1.8531718,37,43.1931575,64.10891089,31.50392017
1,64.1345926,68,36.0738255,3.0201342,43,49.7483221,62.87128713,36.0738255
0,70.698508,72,27.6150628,1.8412698,43,56.4215148,67.57425743,34.49920509
0,62.7497126,62,33.9089482,4.0844112,39,57.9493088,40.84158416,35.44061303
0,68.3803983,73,36.2989324,5.6375839,45,56.6016073,46.03960396,35.54216867
1,56.7535439,61,29.8350825,4.3478261,31,38.5307346,22.22222222,29.83508246
1,61.006691,65,31.5039202,3.2786885,37,43.1931575,34.83483483,31.50392017
1,72.7968384,76,36.9334079,2.0145495,46,57.302742,51.45145145,36.93340795
0,63.1456594,78,37.743806,2.393617,45,58.1567275,43.74374374,36.58119658
0,72.8023708,72,32.125769,1.1827321,42,53.5279805,44.94494494,34.27818062
0,70.7170758,69,35.8814353,1.4218009,38,42.3765211,43.44344344,33.50125945
1,57.4553318,62,30.9884239,1.6028495,35,44.2564559,33.12182741,30.98842386
1,64.1345926,68,36.0738255,3.1879195,43,49.7483221,45.93908629,36.0738255
1,72.7968384,76,36.9334079,4.2529379,46,57.302742,65.35532995,36.93340795
0,72.5129496,77,33.3333333,3.5638524,43,56.0262966,52.91878173,37.99153055
0,66.5251285,66,35.3488372,2.1201413,43,56.334041,42.3857868,37.5640296
0,74.5748828,66,36.3250883,2.4150943,46,58.1321474,35.27918782,36.37515843
1,73.7998996,84,39.5180723,5.9036145,48,59.1566265,58.33333333,39.51807229
1,69.7678402,82,40.607514,5.2757794,55,56.7545963,65.21164021,40.60751399
1,71.9923538,83,39.391635,5.3231939,51,56.730038,55.95238095,39.39163498
0,69.6763381,69,36.9315068,2.8377545,43,55.1669316,68.38624339,37.52075263
0,65.7286732,77,37.1812081,3.2410533,45,57.4637681,78.7037037,37.66233766
0,67.3184156,74,35.3846154,1.8867925,46,39.2330383,23.80952381,34.61538462
1,73.7998996,84,39.5180723,6.0240964,48,59.1566265,52.87610619,39.51807229
1,66.3932712,80,38.3130808,4.0028592,49,52.4660472,53.53982301,38.31308077
1,69.3224272,82,37.3205742,5.0580998,50,53.520164,56.52654867,37.32057416
0,62.1629994,70,34.6610762,3.8947368,42,56.2700965,39.38053097,36.80473373
0,72.7295014,78,38.0895522,2.2393282,28,48.4893147,56.96902655,36.43312102
0,71.5589924,68,32.52149,3.1933767,38,51.4005602,54.53539823,32
1,69.7678402,82,40.607514,6.0751399,55,56.7545963,72.32323232,40.60751399
1,66.3932712,80,38.3130808,4.431737,49,52.4660472,73.73737374,38.31308077
1,76.392636,86,42.5047438,11.1954459,56,60.2466793,68.28282828,42.50474383
0,74.6887721,74,39.3509128,3.5273369,40,54.6721311,55.75757576,38.03921569
0,72.4937434,70,36.1607143,2.9158383,40,54.8092869,48.48484848,34.26523297
0,69.8276829,65,35.2808989,1.8851757,42,57.1815718,34.74747475,35.13513514
1,71.9923538,83,39.391635,6.0836502,51,56.730038,58.49731664,39.39163498
1,69.3224272,82,37.3205742,7.7922078,50,53.520164,70.66189624,37.32057416
1,76.392636,86,42.5047438,10.4364326,56,60.2466793,62.25402504,42.50474383
0,67.4136799,74,24.5501285,3.4241245,47,48.9544895,43.47048301,36.1038961
0,70.4122277,75,36.5256125,2.6833631,39,32.1416053,65.83184258,33.70233702
0,63.2105793,74,34.8623853,2.4163569,41,58.111588,31.48479428,35.79335793
1,61.8522512,66,33.4898279,3.1298905,41,45.3051643,75.79787234,33.48982786
1,72.3572979,75,38.0952381,6.1904762,49,57.9761905,53.19148936,38.0952381
1,65.2035613,79,37.0304114,10.0178891,43,50.3577818,62.76595745,37.03041145
0,57.5047052,77,32.7095199,3.7735849,36,40.3122782,57.18085106,33.92857143
0,56.0611838,73,31.7892825,1.3530135,32,52.9958678,55.58510638,23.70689655
0,68.6258979,65,36.5004704,0.4714202,41,43.3333333,22.34042553,36.36363636
1,61.8522512,66,33.4898279,2.3474178,41,45.3051643,52.10643016,33.48982786
1,64.2231698,68,36.4568082,6.295754,44,49.5607613,64.63414634,36.4568082
1,73.3355692,76,37.9562044,4.2579075,46,57.4209246,63.52549889,37.95620438
0,74.8144297,76,34.7888332,3.8295835,50,40.7437348,68.84700665,37.83068783
0,73.7575732,78,37.6690947,2.6409345,46,57.4906367,70.84257206,38.06380638
0,70.1108055,76,31.2202853,1.7964072,44,56.7023285,57.20620843,35.14588859
1,72.3572979,75,38.0952381,2.6190476,49,57.9761905,45.25862069,38.0952381
1,64.2231698,68,36.4568082,11.420205,44,49.5607613,77.80172414,36.4568082
1,68.6619576,72,35.8208955,5.8043118,42,52.8192371,60.77586207,35.82089552
0,56.4519342,68,37.0558376,0.4310345,43,26.1849519,37.28448276,36.48535565
0,73.8246596,68,35.7069143,10.7112971,39,42.8571429,60.12931034,20.28985507
0,58.5275492,74,37.5308642,2.3861171,40,52.1091811,38.36206897,36.32887189
1,65.2035613,79,37.0304114,2.862254,43,50.3577818,45.01347709,37.03041145
1,73.3355692,76,37.9562044,3.649635,46,57.4209246,63.07277628,37.95620438
1,68.6619576,72,35.8208955,7.960199,42,52.8192371,51.07816712,35.82089552
0,71.1668286,72,36.0699865,1.1764706,43,57.2274882,46.36118598,38.97353649
0,74.132452,68,32.8153565,1.9215372,44,13.0361174,50.94339623,35.30079455
0,75.4577008,65,36.1045131,2.4739583,43,56.5217391,54.58221024,35.3526971
1,72.1592611,78,37.3913043,4.3478261,46,57.5652174,64,37.39130435
1,74.570965,80,41.0300429,2.5751073,51,58.3690987,58.28571429,41.03004292
1,72.3484823,75,38.7345679,1.8518519,47,55.2469136,75.42857143,38.7345679
0,69.5670842,78,40.1622718,2.2848439,42,52.4142757,73.33333333,24.69135802
0,67.2472283,64,34.9470499,2.3653088,41,59.2,54.47619048,37.93395428
0,71.6693405,76,36.2903226,1.1042098,43,57.6844262,41.9047619,33.88704319
1,72.1592611,78,37.3913043,1.9130435,46,57.5652174,50.4,37.39130435
1,73.2613037,79,36.3636364,1.8972332,42,58.4980237,44.96,36.36363636
1,72.6403789,75,37.1060172,2.1489971,46,56.8767908,54.08,37.10601719
0,71.768036,73,35.2459016,4.3179588,43,56.1018437,51.2,35.4005168
0,71.6137539,74,34.9799733,3.6885246,43,47.7628032,51.2,37.55102041
0,71.1731628,65,35.3896104,1.5360983,44,55.399061,31.52,33.96226415
1,74.570965,80,41.0300429,4.9785408,51,58.3690987,60.625,41.03004292
1,73.2613037,79,36.3636364,2.3715415,42,58.4980237,45.9375,36.36363636
1,74.5254538,77,39.9716513,2.1261517,46,58.9652729,57.5,39.97165131
0,71.0812822,76,36.5280289,2.9662921,40,55.3248493,51.875,36.31746032
0,60.7086768,68,34.5248474,5.2232519,42,56.8517217,48.90625,37.25490196
0,62.544898,72,35.3327855,2.0216606,43,57.4043261,49.21875,36.56716418
1,72.3484823,75,38.7345679,2.4691358,47,55.2469136,57.06874189,38.7345679
1,72.6403789,75,37.1060172,2.0057307,46,56.8767908,54.34500649,37.10601719
1,74.5254538,77,39.9716513,3.5435861,46,58.9652729,47.21141375,39.97165131
0,73.5112096,77,36.9281046,3.1450204,41,38.9233279,40.72632944,33.42269884
0,64.4870675,79,38.1090909,1.8709995,46,48.446937,66.27756161,35.89990375
0,71.7910546,78,36.1801242,1.8198362,37,53.2858274,46.30350195,32.72727273
1,81.0286938,85,85.9517872,79.9667498,92,89.5261845,94.16666667,85.9517872
1,69.4896711,73,37.0321733,6.0407091,49,54.6290217,66.66666667,37.03217334
1,68.2610051,71,37.6035692,2.2944551,50,53.4098152,67.33333333,37.60356915
0,71.8000443,69,37.0697264,0.7761966,48,56.7142857,62.5,33.72972973
0,60.7654018,74,35.3675451,5.6047198,45,55.0170648,59.66666667,33.33333333
0,71.3533238,74,36.1058601,5.1094891,41,57.480916,71.66666667,35.83617747
1,81.0286938,85,85.9517872,81.2967581,92,89.5261845,94.02985075,85.9517872
1,69.1341071,72,37.2214941,8.9121887,50,54.8492792,66.00331675,37.2214941
1,68.3184902,71,38.6768448,2.9262087,52,54.7709924,66.50082919,38.67684478
0,68.0313904,69,36.0073484,2.6266417,38,56.2631211,56.21890547,38.02716226
0,65.5972145,77,38.0952381,2.4449878,43,54.2136695,51.57545605,36.52641003
0,71.6373088,71,34.5879959,1.9889503,41,58.8085106,43.44941957,34.71698113
1,69.4896711,73,37.0321733,2.232436,49,54.6290217,61.6468039,37.03217334
1,69.1341071,72,37.2214941,4.1939712,50,54.8492792,65.11375948,37.2214941
1,74.1962154,77,40.9090909,6.02537,56,60.0951374,73.88949079,40.90909091
0,73.0831452,78,33.9242266,3.510825,46,57.6629477,68.90574215,32.44412401
0,59.1642796,75,37.5785266,0.6952491,47,53.9046011,62.18851571,36.69250646
0,71.1555807,75,24.279476,0.9417304,43,56.3658838,45.1787649,29.4770206
1,68.2610051,71,37.6035692,2.4219248,50,53.4098152,63.98348813,37.60356915
1,68.3184902,71,38.6768448,3.1806616,52,54.7709924,66.46026832,38.67684478
1,74.1962154,77,40.9090909,7.9281184,56,60.0951374,72.34262126,40.90909091
0,67.0903784,79,35.6568365,1.0484928,46,58.0798479,57.37874097,33.51424695
0,57.8453824,71,38.6456509,4.40044,44,39.5705521,45.51083591,38.6283409
0,67.6191686,69,34.2088405,1.490313,43,50.2631579,50.05159959,37.2246696
1,76.7859435,79,41.7027986,1.2613323,56,59.8344501,77.50573833,41.70279858
1,69.8858175,73,38.5006941,3.7945396,48,54.9745488,65.79954093,38.50069412
1,74.852909,77,41.1029729,2.5850926,57,58.1214994,75.3634277,41.10297286
0,71.0819337,72,36.5092749,1.7758047,48,55.537874,50.34429992,35.70741097
0,66.8167634,77,32.1802935,3.046683,50,54.822566,67.482785,29.3844367
0,58.8587754,63,31.0212998,1.9851117,44,51.3603819,57.61285386,35.37481627
1,76.7859435,79,41.7027986,3.3898305,56,59.8344501,78.37398374,41.70279858
1,72.6447059,84,39.9232246,3.4548944,50,56.2380038,70.40650407,39.92322457
1,76.1248113,79,41.8003565,1.8716578,55,58.912656,75.85365854,41.80035651
0,65.3938968,75,36.8023046,1.5610652,42,52.4539877,45.93495935,32.23719677
0,61.0122895,66,33.9037433,3.7394451,39,47.5903614,53.65853659,34.14364641
0,54.4688002,62,37.7447142,3.2380952,38,37.4922792,52.43902439,34.72222222
1,69.8858175,73,38.5006941,2.6839426,48,54.9745488,73.88758782,38.50069412
1,72.6447059,84,39.9232246,3.3589251,50,56.2380038,70.37470726,39.92322457
1,73.1001043,76,40.1498929,3.2119914,52,58.137045,69.55503513,40.14989293
0,71.1763153,83,35.5253212,4.4715447,53,53.6447275,20.6088993,33.59497645
0,65.4200264,69,37.0624571,5.1978736,46,59.0407938,60.30444965,36.00283487
0,71.7737832,66,35.8610914,1.3554217,43,46.9720497,52.57611241,30.8930008
1,74.852909,77,41.1029729,3.1882809,57,58.1214994,77.5147929,41.10297286
1,76.1248113,79,41.8003565,3.7433155,55,58.912656,75.93688363,41.80035651
1,73.1001043,76,40.1498929,4.7109208,52,58.137045,66.86390533,40.14989293
0,71.5336538,77,37.3908577,1.2239902,48,59.2251816,51.28205128,34.43396226
0,52.9974265,75,37.9002625,3.8894575,49,44.3828017,57.69230769,34.38914027
0,69.9641987,75,32.0054018,0.6703911,32,50.571066,43.49112426,36.03104213
1,73.9211116,77,36.9193154,3.4229829,46,58.8630807,53.93794749,36.9193154
1,69.2065471,72,38.6620758,3.2464338,49,56.4682735,65.15513126,38.66207575
1,74.7178827,77,38.0441264,5.0089445,47,58.4973166,58.11455847,38.04412642
0,74.8938575,72,36.2622036,1.4255765,47,51.3549534,40.09546539,36.78887484
0,67.7198575,77,34.1013825,1.8299247,46,55.6533514,66.46778043,34.74635163
0,71.2491756,70,36.5564566,1.3802622,31,49.4270435,45.22673031,35.6246864
1,73.9211116,77,36.9193154,1.3447433,46,58.8630807,66.29072682,36.9193154
1,68.5233617,72,36.8289012,2.5087807,45,54.3903663,62.90726817,36.82890115
1,73.0164133,76,39.8289554,2.8100183,53,59.8656078,68.29573935,39.82895541
0,72.3048579,75,34.2762063,3.9370079,42,57.0911285,55.13784461,33.37748344
0,73.2465447,68,37.9182156,2.9003783,50,58.7757651,59.27318296,36.74963397
0,70.642784,73,37.0561653,2.5659301,41,55.6834532,50.37593985,35.1910828
1,69.2065471,72,38.6620758,0.6886375,49,56.4682735,68.61924686,38.66207575
1,68.5233617,72,36.8289012,1.4049172,45,54.3903663,53.30543933,36.82890115
1,68.5243377,72,36.8731563,1.9665683,48,55.653884,63.0125523,36.87315634
0,76.3852905,70,21.9945355,1.9144144,44,54.5874587,51.12970711,29.84520124
0,71.2221307,72,33.4432885,2.7827648,51,57.8267477,64.26778243,37.77452416
0,61.6237388,62,35.1008916,2.015412,34,37.5784191,35.31380753,37.55458515
1,74.7178827,77,38.0441264,4.0548599,47,58.4973166,67.46126341,38.04412642
1,73.0164133,76,39.8289554,4.7648137,53,59.8656078,66.98450536,39.82895541
1,68.5243377,72,36.8731563,3.3431662,48,55.653884,62.0977354,36.87315634
0,61.3822469,76,37.2413793,2.6995305,43,60.4204204,76.40047676,35.62992126
0,71.7469855,73,33.1338818,3.003003,47,58.7458746,60.78665077,37.79988297
0,70.0051318,77,31.2007011,2.7076923,42,58.7478057,50.77473182,34.59459459
1,59.4585091,64,33.3556597,4.9564635,38,44.1393168,50.3286385,33.35565975
1,67.7169614,71,37.2258447,4.8606995,47,52.7563723,66.47887324,37.22584469
1,67.7262984,71,36.8955224,2.6268657,49,52.238806,63.75586854,36.89552239
0,69.4731667,73,37.0798319,1.3965087,40,58.8649156,39.53051643,39.42446043
0,72.2797561,74,37.0483461,1.5286624,43,46.0637606,57.18309859,37.47276688
0,68.2605423,67,27.7518346,1.8248175,36,53.1392694,29.76525822,34.33109346
1,59.4585091,64,33.3556597,1.6075017,38,44.1393168,60.28037383,33.35565975
1,70.3478053,73,38.2857143,7.6190476,50,56,64.25233645,38.28571429
1,69.8482013,73,39.3063584,6.743738,49,56.3583815,50.93457944,39.30635838
0,60.8113619,68,27.3350923,1.4715719,42,38.3285303,48.36448598,31.87250996
0,69.3366078,65,30.9740715,4.1785375,40,49.0430622,56.54205607,29.48640483
0,70.5868341,74,36.40553,1.754386,42,58.1797235,53.5046729,36.1469712
1,67.7169614,71,37.2258447,3.5566094,47,52.7563723,64.95176849,37.22584469
1,70.3478053,73,38.2857143,8.7619048,50,56,51.12540193,38.28571429
1,72.9655791,76,39.6103896,6.4935065,47,58.8474026,60.77170418,39.61038961
0,62.6816215,78,31.6750342,7.1312804,44,46.9673406,42.92604502,35.28715216
0,69.1077164,70,36.6482505,4.3859649,48,50.0853728,55.94855305,37.46438746
0,59.1698811,76,33.1963001,4.3859649,43,55.5658627,44.05144695,36.33360859
1,67.7262984,71,36.8955224,2.5074627,49,52.238806,67.70491803,36.89552239
1,69.8482013,73,39.3063584,6.3583815,49,56.3583815,52.62295082,39.30635838
1,72.9655791,76,39.6103896,9.0909091,47,58.8474026,69.50819672,39.61038961
0,69.44164,72,34.6855984,1.5831135,44,49.4156928,70.16393443,38.82978723
0,70.5019725,56,38.0305603,3.3068783,47,58.037225,57.04918033,37.89615644
0,72.7362305,79,33.1389699,4.0182648,42,53.0227948,65.73770492,38.57024106
1,74.4980239,77,38.185941,1.4512472,49,58.2312925,55.41770058,38.18594104
1,73.1572567,76,38.0018674,1.6806723,49,57.4696545,53.18444996,38.00186741
1,72.4587156,78,35.3965184,3.6750484,47,55.1740812,52.68817204,35.39651838
0,59.4866063,65,31.2211982,2.5010781,45,43.3333333,68.8172043,33.31512835
0,69.108659,69,34.4396344,0.8515168,45,50.1866667,58.31265509,31.91733639
0,65.1832673,67,34.4544709,0.6009014,41,47.0165746,33.00248139,25.83979328
1,74.4980239,77,38.185941,4.1723356,49,58.2312925,68.6746988,38.18594104
1,75.9640013,78,40.4354588,2.7993779,51,60.1347849,60.64257028,40.43545879
1,73.0948341,76,38.0592992,1.4016173,50,58.8679245,59.73895582,38.05929919
0,73.1107021,72,37.0010787,3.5714286,44,55.2006552,52.81124498,37.86295006
0,67.0783157,66,38.6069652,4.2199488,44,54.3254688,57.42971888,37.59920635
0,70.8687103,56,32.3491656,2.188392,42,46.1277174,55.62248996,34.44374607
1,73.1572567,76,38.0018674,3.2679739,49,57.4696545,72.02572347,38.00186741
1,75.9640013,78,40.4354588,3.7325039,51,60.1347849,67.09539121,40.43545879
1,73.3906193,76,39.0625,7.03125,55,59.5982143,69.23901393,39.0625
0,67.8658535,73,34.039548,3.388036,47,49.132948,54.12647374,38.21176471
0,73.5803414,77,37.3706004,1.8118467,47,51.261077,60.12861736,37.07571802
0,69.9215097,71,36.3754045,1.6348774,42,53.3505155,65.91639871,29.74036192
1,72.4587156,78,35.3965184,3.384913,47,55.1740812,63.79511059,35.39651838
1,73.0948341,76,38.0592992,2.1563342,50,58.8679245,53.89988359,38.05929919
1,73.3906193,76,39.0625,5.6919643,55,59.5982143,55.76251455,39.0625
0,73.0211595,75,36.1050328,0.9714633,39,57.7751893,42.60768335,27.85020804
0,63.3384815,68,35.4657688,5.4597701,43,58.2598471,59.37136205,24.46808511
0,69.392485,73,34.820457,1.3533835,45,54.9314174,27.47380675,34.48694596
1,75.3840305,85,41.8170504,7.5917859,51,60.1742377,66.55211913,41.8170504
1,72.4804318,83,41.1421155,6.7488644,50,58.8578845,57.50286369,41.14211551
1,77.2647259,86,42.11105,9.1258933,54,61.3523914,74.11225659,42.11105003
0,75.804757,76,34.3255814,1.4449127,44,59.5410628,60.13745704,39.84243106
0,63.7319932,75,35.0613915,2.1671827,46,47.2243941,50.97365407,37.65586035
0,58.2691044,76,34.7202296,3.2258065,41,54.1176471,48.10996564,28.42197036
1,75.3840305,85,41.8170504,7.4673304,51,60.1742377,66.07629428,41.8170504
1,75.0509577,85,42.510699,7.703281,51,61.2696148,59.40054496,42.510699
1,73.5206237,84,42.2619048,11.9047619,49,59.9404762,68.11989101,42.26190476
0,72.0877801,74,33.4064007,2.6958719,39,55.9429477,54.76839237,26.32103689
0,64.295518,73,35.2323838,2.6958719,44,35.9902647,52.04359673,34.14940364
0,57.2563715,76,35.4151359,3.0131827,41,56.3114135,38.41961853,30.88372093
1,72.4804318,83,41.1421155,7.6573653,50,58.8578845,70.65868263,41.14211551
1,75.0509577,85,42.510699,8.9871612,51,61.2696148,69.31137725,42.510699
1,72.1171327,83,43.6183395,8.1784387,53,58.8599752,79.64071856,43.61833953
0,70.1861688,77,35.5909695,1.7137961,35,51.4925373,65.56886228,34.79005998
0,72.680782,73,28.8329519,4.0443575,43,51.636162,41.61676647,34.375
0,57.4730552,68,34.6083789,2.256245,43,57.7494692,24.8502994,33.94342762
1,77.2647259,86,42.11105,5.6074766,54,61.3523914,71.24735729,42.11105003
1,73.5206237,84,42.2619048,7.5,49,59.9404762,63.21353066,42.26190476
1,72.1171327,83,43.6183395,8.3023544,53,58.8599752,64.27061311,43.61833953
0,61.3502201,65,35.6687898,2.8835063,54,57.5714955,51.37420719,40.41965765
0,60.8994444,77,36.1523564,2.3289665,47,58.9598352,67.7589852,29.66432475
0,69.3956901,62,34.5854922,1.6938111,47,55.954023,64.37632135,37.51044277
1,77.4316007,86,42.9003021,5.2654294,56,60.8977126,73.04,42.90030211
1,71.1168971,74,37.5653828,1.9020447,54,55.9201141,71.04,37.56538279
1,63.8404325,78,37.6182526,4.3405676,51,47.6349471,67.04,37.61825264
0,62.197527,63,32,2.7709055,48,58.2869379,59.6,38.92817268
0,71.9703642,72,36.7274344,1.5645372,47,41.3793103,39.04,31.79487179
0,66.1291343,78,33.0596606,1.0132996,32,46.6014138,45.76,27.99240025
1,77.4316007,86,42.9003021,3.7116962,56,60.8977126,69.07216495,42.90030211
1,75.5676104,78,39.8958333,4.1666667,52,58.5416667,67.1977507,39.89583333
